LATd,LONd,ALTm,Hdop,HhMmSs,iHhMmSs,H1mS_m,H1ppt,P1mS_m,P1ppt,V,C,Pdeg,Rdeg,Xgal,Ygal,Zgal,XmuT,YmuT,ZmuT,ihHhMmSs,HhmS_m,Hhppt,PhmS_m,Phppt
-32.5043461,116.9647534,289,3.900000095,105025.688,152716,11.8,1.81,6.2,1.41,12.91,33,-1.3,5.3,22,97,1040,-18.8,3.5,41.9,152716,2.1,0.57,-0.7,-0.04
-32.5042963,116.9647667,289,3.900000095,105026.69,152717,12,1.64,6.7,1.45,12.91,33,-0.9,5.2,16,92,1028,-19,3,42,152717,1.9,0.6,-0.7,-0.02
-32.504253,116.9647813,289,3.900000095,105027.693,152718,12.6,1.57,7,1.56,12.91,33,-0.7,4.8,12,87,1037,-19.2,2.6,42,152718,2.1,0.63,-0.7,-0.01
-32.5042129,116.9647875,288,3.900000095,105028.743,152719,15,1.39,8.5,1.53,12.91,33,-1.2,4.3,20,77,1015,-19,2.7,42,152719,3.9,0.53,-0.7,0
-32.5041707,116.9648058,288,3.900000095,105029.724,152720,16.8,1.25,9.5,1.49,12.91,33,-1.8,4.9,29,81,949,-19,2.7,42,152720,5.1,0.44,-0.7,0
-32.5041312,116.9648145,288,3.900000095,105030.684,152721,17.5,1.24,10.3,1.48,12.91,33,-2.6,4.8,46,85,1020,-18.9,2.4,42.1,152721,6.2,0.44,-0.6,0
-32.5040904,116.9648227,288,3.900000095,105031.685,152722,18.6,1.2,10.9,1.46,12.91,33,-1.9,3.9,33,69,1017,-19.1,2.2,42,152722,7.4,0.39,-0.7,0
-32.5040479,116.9648379,288,3.900000095,105032.72,152723,20.9,1.16,12.3,1.4,12.91,33,-2.7,4.3,48,76,1016,-19,2.6,42.1,152723,8.7,0.36,-0.6,0
-32.5040044,116.9648505,288,3.900000095,105033.687,152724,18.8,1.09,11.5,1.39,12.91,33,-1.2,4.8,21,85,1024,-19.4,2.3,42.1,152724,8.1,0.32,-0.6,0
-32.5039637,116.9648485,289,3.900000095,105034.691,152725,16.6,1.07,10.5,1.31,12.91,33,-1.7,5.5,29,95,1001,-19.3,2.3,42.1,152725,6.8,0.3,-0.6,0
-32.5039252,116.9648511,288,3.900000095,105035.679,152726,18,1.1,10.9,1.35,12.91,33,-2.6,5.5,44,94,987,-19.6,2.2,42,152726,7.5,0.3,-0.7,0
-32.5038887,116.9648672,288,3.900000095,105036.686,152727,17,1.1,10.4,1.33,12.91,33,-1.2,5.1,20,87,975,-20,1.9,42,152727,6.9,0.3,-0.7,0
-32.5038483,116.9648734,288,3.900000095,105037.724,152728,12,1.21,6.6,1.38,12.91,33,-1.1,4.6,20,83,1041,-20.1,1.2,42,152728,3.6,0.32,-0.8,0
-32.5038105,116.9648752,287,3.900000095,105038.761,152729,10.8,1.13,6.5,1.35,12.91,33,-1.4,4.6,25,80,1007,-20,0.9,42.1,152729,3.1,0.29,-0.8,0
-32.5037746,116.9648781,288,3.900000095,105039.766,152730,11.2,1,7.1,1.3,12.91,33,-1.5,5,28,91,1041,-20,0.8,42.1,152730,3.6,0.27,-0.8,0
-32.5037504,116.9648794,288,3.729000092,105040.751,152731,11.7,1,8.1,1.39,12.91,33,-1,5.2,18,91,1006,-20.2,0.7,42.1,152731,4.6,0.26,-0.8,0.01
-32.5037253,116.9648802,287,3.381999969,105041.725,152732,11.6,0.99,7.5,1.42,12.91,33,-1,3.7,19,66,1039,-20.3,-0.1,42.2,152732,4.5,0.24,-0.8,0.01
-32.5036953,116.9648838,288,3.302999973,105042.687,152733,10.7,0.96,7.2,1.32,12.91,33,-1.8,4.7,33,86,1043,-19.9,-0.3,42.3,152733,3.8,0.21,-0.8,0.01
-32.5036672,116.9648818,288,3.267999887,105043.698,152734,11,0.85,7.4,1.25,12.91,33,-1.9,6.7,34,122,1042,-20,-0.7,42.5,152734,3.3,0.23,-0.8,0.01
-32.5036377,116.9648794,288,3.247999907,105044.696,152735,10.3,0.97,6.8,1.37,12.91,33,-0.9,7.8,16,139,1028,-20.3,-1.1,42.4,152735,-1.7,0.28,-1.1,0.01
-32.5036091,116.9648747,288,3.167999983,105045.685,152736,10.4,0.97,6.8,1.31,12.91,33,-0.7,7.2,12,129,1030,-19.9,-3.5,42.8,152736,3.2,0.25,-0.8,0.01
-32.5035807,116.9648661,288,3.151000023,105046.722,152737,9.4,0.85,6.3,1.36,12.91,33,-1,6.9,17,122,1011,-19.7,-5.2,42.9,152737,2.7,0.25,-0.8,0.01
-32.5035545,116.9648523,287,3.085000038,105047.693,152738,9.4,0.95,6.2,1.35,12.91,33,0.1,9,-1,163,1030,-18.8,-7.6,43.1,152738,2.3,0.28,-0.8,0.01
-32.50353,116.9648311,287,3.16899991,105048.679,152739,8.8,1.03,5.2,1.45,12.91,33,-0.2,10.6,3,194,1035,-16.3,-10.9,43.4,152739,1.5,0.3,-0.9,0.01
-32.5035113,116.9648034,286,3.213000059,105049.695,152740,9.4,1.06,6.2,1.45,12.91,33,2.1,11.8,-38,217,1040,-11.3,-14.6,43.6,152740,1.9,0.31,-0.8,0.01
-32.5035016,116.9647698,286,3.257999897,105050.69,152741,10.8,1.06,7.2,1.39,12.91,33,3.8,14.4,-70,261,1022,-3.5,-16.5,43.7,152741,3,0.33,-0.8,0
-32.5035036,116.9647294,286,3.486999989,105051.677,152742,11.9,1.09,7.4,1.3,12.91,33,6.4,14.7,-120,269,1030,3.7,-15.2,43.7,152742,3.4,0.31,-0.8,0
-32.503518,116.9646974,287,3.305000067,105052.694,152743,12,0.97,7.9,1.34,12.91,33,7.4,13.5,-136,245,1023,10,-12.3,43.1,152743,3.7,0.31,-0.7,0.01
-32.5035684,116.9646433,286,3.900000095,105053.711,152744,10.8,0.74,8.5,1.08,12.91,33,8,12.8,-148,232,1027,13.8,-7.4,42.6,152744,3.5,0.27,-0.7,0
-32.5036111,116.9646253,285,3.900000095,105054.689,152745,9.4,0.99,7,1.26,12.91,33,5.7,10.1,-103,180,1020,15.1,-4.3,42.2,152745,2.7,0.32,-0.7,0
-32.5036568,116.9646115,286,3.900000095,105055.696,152746,9.8,0.9,7.7,1.21,12.91,33,4.5,7.4,-81,133,1029,15.3,-3.8,42.1,152746,3.8,0.26,-0.7,0
-32.5037028,116.9645974,286,3.900000095,105056.691,152747,10.2,0.94,7.7,1.29,12.91,33,3.2,5.2,-57,95,1047,15.1,-5.1,42.1,152747,4,0.22,-0.8,0
-32.5037472,116.9645841,286,3.900000095,105057.777,152748,7.9,0.78,6,1.12,12.91,33,3.3,4.5,-59,82,1045,14.6,-6.1,42.4,152748,2.6,0.19,-0.9,0.01
-32.5037901,116.9645696,286,3.900000095,105058.689,152749,8.2,0.98,6.7,1.19,12.91,33,3.8,5.6,-70,102,1046,14.2,-6,42.4,152749,2.9,0.21,-0.8,0
-32.5038427,116.9645586,286,3.900000095,105059.714,152750,10.2,1.1,7.7,1.22,12.91,33,4.5,5.4,-82,97,1043,14,-5.8,42.6,152750,3.9,0.27,-0.8,-0.01
-32.5038848,116.9645333,286,3.900000095,105100.731,152751,7.6,1.01,4.9,0.91,12.91,33,4.3,5.4,-74,94,996,13.9,-5.9,42.6,152751,1.8,0.21,-1,-0.02
-32.5039245,116.9645177,288,3.900000095,105101.7,152752,9.8,1.32,5.7,1.16,12.91,33,4,5.3,-71,95,1026,14.1,-6.7,42.4,152752,3.2,0.26,-0.9,-0.02
-32.5039697,116.9645035,288,3.900000095,105102.673,152753,10.4,1.39,5.1,1.12,12.91,33,3,4.7,-53,83,1007,14.2,-7,42.3,152753,2.8,0.26,-0.9,-0.03
-32.504021,116.9644963,287,3.900000095,105103.696,152754,7.2,1.38,3.5,1.1,12.91,33,2.6,4.6,-45,80,1003,14.2,-7.4,42.4,152754,1.3,0.25,-1,-0.03
-32.5040651,116.9644855,288,3.900000095,105104.685,152755,7.2,1.38,3.7,1.13,12.91,33,2.3,4.5,-39,78,987,14.1,-7.6,42.4,152755,1.3,0.27,-1,-0.02
-32.5041039,116.9644715,288,3.900000095,105105.679,152756,7.8,1.35,4,1.25,12.91,33,2.7,4.2,-47,74,1013,14,-8,42.4,152756,1.5,0.3,-0.9,-0.02
-32.5041485,116.9644659,288,3.900000095,105106.706,152757,9.1,1.28,4.9,1.36,12.91,33,3.3,4.1,-60,74,1029,14.1,-7.6,42.4,152757,2.2,0.32,-0.9,-0.01
-32.5041913,116.9644506,287,3.900000095,105107.722,152758,9.8,1.33,5.2,1.3,12.91,33,3.6,4.3,-66,79,1053,13.9,-7.7,42.5,152758,2.7,0.33,-0.9,-0.01
-32.5042277,116.9644364,287,3.900000095,105108.688,152759,9.8,1.24,5.4,1.35,12.91,33,4.2,3.8,-72,65,983,13.8,-7.4,42.6,152759,2.9,0.32,-0.9,-0.01
-32.5042682,116.9644167,288,3.900000095,105109.675,152800,9.5,1.27,5.1,1.34,12.91,33,3.6,4.1,-64,74,1026,13.9,-7.6,42.5,152800,2.5,0.34,-0.9,-0.01
-32.5043184,116.9643969,288,3.900000095,105110.735,152801,8.4,1.43,4.1,1.23,12.91,33,3.9,4,-67,69,982,14.1,-7.6,42.4,152801,1.6,0.35,-0.9,-0.02
-32.5043574,116.9643873,288,3.900000095,105111.678,152802,9.1,1.43,4.1,1.23,12.91,33,2.1,6.5,-34,103,912,14.1,-6.5,42.4,152802,1.6,0.36,-1,-0.02
-32.5043849,116.9643782,289,3.664000034,105112.713,152803,10.7,1.47,5.3,1.32,12.91,33,-0.3,4.5,5,80,1022,14.2,-7,42.4,152803,2.6,0.42,-0.9,-0.02
-32.5044091,116.9643662,290,3.364000082,105113.726,152804,10.4,1.51,5.1,1.29,12.91,33,-1.3,4.3,23,77,1038,14.3,-7,42.4,152804,2.3,0.42,-0.9,-0.03
-32.5044294,116.9643595,291,3.188999891,105114.676,152805,10.7,1.58,4.6,1.15,12.91,33,2.4,4.1,-42,73,1023,14.3,-7,42.3,152805,2.6,0.41,-0.9,-0.03
-32.504451,116.9643496,291,3.088999987,105115.704,152806,11.6,1.51,5.3,1.21,12.91,33,4.5,5.9,-71,92,904,12.9,-5.5,42.8,152806,3.4,0.36,-0.9,-0.03
-32.504479,116.9643334,291,3.25,105116.692,152807,12.6,1.26,5.7,1.11,12.91,33,10.9,3.5,-102,32,530,13.7,-11.3,41.7,152807,4.4,0.08,-0.9,-0.02
-32.5045352,116.964302,291,3.900000095,105117.708,152808,13.6,1.21,5.8,1.11,12.91,33,7.9,3,-114,42,829,13.8,-10.3,42.1,152808,4.7,0.16,-0.9,-0.02
-32.5045706,116.9642855,291,3.900000095,105118.702,152809,14.9,1.67,6.1,1.08,12.91,33,6.1,6.7,-109,119,1016,14.3,-6.7,42.3,152809,4.4,0.45,-0.8,-0.05
-32.5046104,116.9642639,291,3.900000095,105119.728,152810,17.8,1.85,7.9,1.23,12.91,33,3.5,6.6,-64,119,1032,14.4,-6.4,42.3,152810,6,0.54,-0.7,-0.05
-32.5046512,116.9642541,290,3.900000095,105120.72,152811,18.7,1.74,7.5,1.08,12.91,33,4.1,5.8,-71,99,980,14.4,-6.2,42.3,152811,6.4,0.43,-0.8,-0.05
-32.5046931,116.9642373,291,3.900000095,105121.736,152812,19.1,1.45,6,0.73,12.91,33,4.3,5.6,-77,100,1030,14.5,-6.2,42.3,152812,6.3,0.32,-0.9,-0.04
-32.5047344,116.9642205,291,3.900000095,105122.737,152813,33.9,1.76,16,0.99,12.91,33,3.9,4.9,-68,85,1005,14.6,-6.5,42.2,152813,15.1,0.4,-0.4,-0.06
-32.5047734,116.9641997,291,3.900000095,105123.734,152814,60.3,1.51,32.3,1.33,12.91,33,3.4,5.9,-60,103,999,14.9,-6.1,42.1,152814,29.9,0.4,0.3,-0.02
-32.5048201,116.9641839,291,3.900000095,105124.723,152815,63.3,1.39,28.7,1.41,12.91,33,2.6,6,-46,105,1002,15.1,-5.9,42.1,152815,31,0.41,0.2,-0.01
-32.50487,116.964162,291,3.900000095,105125.696,152816,68.9,1.35,32,1.33,12.91,33,2.8,5.6,-50,100,1036,15.1,-6.2,42.1,152816,34,0.38,0.3,-0.01
-32.5049211,116.9641399,291,3.900000095,105126.709,152817,79.5,1.26,38.5,1.34,12.91,33,2,6,-35,104,994,15.3,-5.9,42,152817,40.7,0.34,0.5,0
-32.5049619,116.9641185,291,3.900000095,105127.7,152818,94.3,1.31,50,1.36,12.91,33,2.4,6.3,-41,110,996,15.2,-5.8,42.1,152818,52,0.38,1.1,-0.01
-32.5050086,116.9641042,292,3.900000095,105128.695,152819,92.6,1.22,47.9,1.37,12.91,33,1.8,6.2,-32,112,1028,15.4,-5.5,42,152819,50.1,0.37,0.9,0
-32.5050673,116.9640796,292,3.900000095,105129.711,152820,79.8,1.54,38.4,1.44,12.91,33,2.8,6.9,-47,116,965,15.3,-4.8,42,152820,41.4,0.53,0.6,-0.02
-32.5051144,116.9640668,292,3.900000095,105130.699,152821,79.8,1.92,39.3,1.31,12.91,33,2,6.5,-36,118,1041,15.4,-5.3,42,152821,41.7,0.59,0.6,-0.05
-32.5051541,116.9640537,290,3.900000095,105131.688,152822,67.2,1.46,30.6,1.32,12.91,33,2.3,5.8,-40,102,1005,15.2,-5.6,42,152822,33.4,0.48,0.1,-0.02
-32.5051949,116.9640476,291,3.900000095,105132.757,152823,59.6,1.33,28.8,1.41,12.91,33,2.9,7.7,-47,125,929,14.9,-4.4,42.1,152823,30.3,0.39,0.1,-0.01
-32.5052367,116.964022,292,3.900000095,105133.71,152824,58,1.34,28.4,1.45,12.91,33,2.4,5.6,-44,102,1041,14.9,-5.9,42.1,152824,29.3,0.44,0,-0.01
-32.5052839,116.9640034,293,3.900000095,105134.678,152825,60.2,1.32,31,1.39,12.91,33,3,5.6,-55,101,1041,14.6,-6.2,42.2,152825,31,0.43,0.1,-0.01
-32.505326,116.9639811,293,3.900000095,105135.701,152826,57.4,1.5,26.6,1.28,12.91,33,2.6,5.8,-47,107,1049,14.9,-6.4,42.2,152826,28,0.45,-0.1,-0.03
-32.5053711,116.9639601,292,3.900000095,105136.68,152827,57.6,1.48,27.7,1.31,12.91,33,2.6,5,-47,88,1015,14.5,-6.7,42.3,152827,28.7,0.43,0,-0.02
-32.5054123,116.9639334,292,3.900000095,105137.675,152828,55.4,1.39,25.7,1.31,12.91,33,3,5.5,-54,100,1040,14.5,-6.5,42.3,152828,27,0.39,-0.1,-0.02
-32.5054597,116.9639176,293,3.900000095,105138.706,152829,46.3,1.17,18.6,1.28,12.91,33,3.7,6,-67,108,1027,14.4,-6.4,42.3,152829,21.2,0.3,-0.4,-0.01
-32.5055023,116.9639037,293,3.900000095,105139.682,152830,48.4,1.07,21.6,1.29,12.91,33,3.2,5.4,-59,98,1042,14.6,-6.4,42.3,152830,23,0.26,-0.3,0
-32.5055554,116.963899,294,3.900000095,105140.687,152831,62.2,1.12,31.9,1.38,12.91,33,3,5.2,-55,95,1047,14.6,-6.6,42.3,152831,32.2,0.27,0.2,0
-32.5056033,116.9638855,295,3.900000095,105141.707,152832,79.9,0.97,43.3,1.38,12.91,33,3.6,5,-65,91,1048,14.1,-6.7,42.5,152832,43,0.22,0.7,0.01
-32.505651,116.9638651,296,3.900000095,105142.694,152833,71.6,0.97,35.2,1.37,12.91,33,3.5,5.1,-64,93,1045,13.7,-6.6,42.6,152833,37.5,0.21,0.3,0.01
-32.505693,116.9638543,296,3.900000095,105143.677,152834,65.5,1,32.7,1.35,12.91,33,3.7,4.6,-67,83,1035,13.6,-7.4,42.6,152834,34.8,0.2,0.3,0.01
-32.5057425,116.9638369,296,3.900000095,105144.693,152835,52.6,0.96,25.6,1.3,12.91,33,3.5,5.5,-61,98,1011,13.7,-6.8,42.5,152835,26.7,0.18,-0.1,0.01
-32.5057885,116.9638261,296,3.900000095,105145.682,152836,44.3,0.96,22.6,1.28,12.91,33,3.9,4.8,-70,85,1024,13.9,-7.2,42.5,152836,22.8,0.17,-0.2,0.01
-32.5058366,116.9638124,296,3.900000095,105146.678,152837,36.1,0.96,19.6,1.31,12.91,33,3.6,4.4,-65,81,1046,14.1,-7,42.5,152837,18.4,0.18,-0.3,0.01
-32.5058751,116.9637854,296,3.900000095,105147.697,152838,31.4,1,17.4,1.32,12.91,33,4,4.7,-72,84,1039,14,-7.1,42.5,152838,15.7,0.18,-0.4,0
-32.505925,116.9637677,296,3.900000095,105148.706,152839,29.9,0.97,18.2,1.3,12.91,33,4.3,5.1,-77,90,1027,14,-6.8,42.5,152839,15.2,0.18,-0.4,0
-32.5059737,116.9637398,296,3.900000095,105149.686,152840,27,0.93,15.7,1.29,12.91,33,3.6,3.7,-65,67,1037,14.1,-7.5,42.4,152840,13,0.17,-0.5,0.01
-32.5060254,116.9637184,297,3.900000095,105150.696,152841,27.5,0.86,16.8,1.31,12.91,33,3.7,4.4,-67,79,1044,13.9,-7.1,42.5,152841,13.4,0.15,-0.4,0.01
-32.5060812,116.9637074,296,3.900000095,105152.198,152842,24.4,0.84,15.1,1.3,12.91,33,3.7,6.4,-67,116,1037,14,-6.4,42.5,152842,12.1,0.14,-0.5,0.02
-32.506134,116.963683,297,3.900000095,105153.189,152843,17.2,0.86,9.5,1.35,12.91,33,3.9,5.5,-71,99,1042,14.1,-6.7,42.4,152843,7,0.16,-0.7,0.01
-32.5061801,116.9636671,297,3.900000095,105154.194,152844,14.6,0.95,8.2,1.33,12.91,33,4.2,5.4,-75,97,1037,14.2,-6.8,42.4,152844,5.3,0.19,-0.7,0.01
-32.5062262,116.9636456,297,3.900000095,105155.181,152845,10.9,0.95,6.5,1.38,12.91,33,3,5.3,-53,94,1030,14.3,-6.4,42.3,152845,2.7,0.23,-0.8,0.01
-32.5062773,116.9636321,298,3.900000095,105156.178,152846,12.1,1.1,8.4,1.39,12.91,33,3.5,6.7,-53,100,856,14.1,-7,42.4,152846,3.5,0.26,-0.6,0
-32.5063204,116.9636209,298,3.900000095,105157.202,152847,11.8,1.11,7.7,1.41,12.91,33,2.5,5.9,-45,104,1015,14.1,-6.2,42.4,152847,2.9,0.29,-0.7,0
-32.5063683,116.9636042,297,3.900000095,105158.232,152848,10.7,1.12,7.2,1.44,12.91,33,3.2,5.9,-59,106,1038,14.1,-5.9,42.4,152848,1.1,0.34,-0.7,0
-32.5064143,116.9635839,298,3.900000095,105159.286,152849,7.5,1.23,4.6,1.48,12.91,33,3.4,5.9,-58,103,996,14.2,-6.2,42.4,152849,-2.3,0.41,-0.8,0
-32.5064599,116.9635702,299,3.900000095,105200.286,152850,6.2,1.33,4,1.51,12.91,33,3.5,5.8,-62,102,1012,14.3,-6,42.3,152850,-4.2,0.5,-0.7,0
-32.5065091,116.9635502,300,3.900000095,105201.268,152851,7.2,1.5,5.1,1.53,12.91,33,3.5,5.3,-61,92,997,14.2,-6.4,42.4,152851,-4.9,0.62,-0.6,-0.01
-32.5065567,116.9635347,299,3.900000095,105202.196,152852,7.3,1.74,5.5,1.5,12.91,33,2.8,5.8,-47,95,944,14.3,-6.2,42.3,152852,-5.3,0.68,-0.4,-0.03
-32.5065976,116.963516,298,3.900000095,105203.192,152853,12.2,1.75,8.5,1.6,12.91,33,3.6,5.4,-65,99,1052,14,-6.2,42.4,152853,-3.8,0.78,-0.3,-0.02
-32.5066435,116.9634947,298,3.900000095,105204.207,152854,16.6,1.67,10.8,1.64,12.91,33,4.3,5.1,-78,92,1034,13.9,-6.7,42.4,152854,-1.9,0.8,-0.3,-0.01
-32.5066952,116.9634811,298,3.900000095,105205.195,152855,9.4,1.97,5.6,1.58,12.91,33,4.2,4.3,-74,77,1025,13.9,-7.1,42.5,152855,-6.6,0.86,-0.2,-0.04
-32.5067427,116.9634605,297,3.900000095,105206.198,152856,8.5,2.22,6.1,1.55,12.91,33,4.2,5,-77,89,1035,14,-6.9,42.4,152856,-6.7,0.9,0,-0.06
-32.5067916,116.9634364,298,3.900000095,105207.191,152857,10.2,2.33,7.7,1.5,12.91,33,3.5,4.8,-62,86,1023,14.2,-7.1,42.3,152857,-5.3,0.92,0.1,-0.07
-32.506846,116.9634255,297,3.900000095,105208.178,152858,7.2,2.58,5.5,1.52,12.91,33,3.4,4.8,-61,86,1032,14.2,-7.1,42.3,152858,-8.4,1.06,0,-0.08
-32.5068968,116.9634008,298,3.900000095,105209.265,152859,7.3,2.75,5.9,1.54,12.91,33,4.2,6.3,-54,82,745,13.6,-6.3,42.5,152859,-6.5,1.05,0.1,-0.1
-32.506943,116.9633917,298,3.900000095,105210.259,152900,29.2,3.1,24.6,1.44,12.91,33,4,4.8,-72,86,1037,13.4,-7.1,42.6,152900,4.4,1.45,1.1,-0.12
-32.5069901,116.9633731,299,3.900000095,105211.283,152901,66.7,2.81,43.7,1.16,12.91,33,3.4,4.5,-60,81,1025,13.7,-7.4,42.5,152901,24.7,1.39,1.7,-0.12
-32.5070349,116.9633574,299,3.900000095,105212.237,152902,68,2.05,37.7,1.13,12.91,33,2.8,4,-52,74,1058,13.9,-7.4,42.4,152902,28,1.05,1.1,-0.06
-32.5070785,116.9633412,299,3.900000095,105213.196,152903,47.1,1.69,23.7,1.23,12.91,33,3.7,4.9,-66,87,1018,13.4,-6.7,42.6,152903,17.1,0.79,0.2,-0.04
-32.5071215,116.9633218,300,3.900000095,105214.178,152904,13.4,1.8,6.3,1.64,12.91,33,4.2,4.6,-75,82,1024,13.3,-6.9,42.6,152904,-2,0.8,-0.5,-0.02
-32.507164,116.9632996,301,3.900000095,105215.19,152905,8.3,1.75,4.3,1.55,12.91,33,4.2,3.9,-73,68,1002,13.3,-7.3,42.6,152905,-3.1,0.67,-0.6,-0.03
-32.5072037,116.9632896,301,3.900000095,105216.183,152906,10.4,1.41,6.7,1.45,12.91,33,5.9,4.3,-87,64,842,12.9,-7.6,42.7,152906,-0.3,0.51,-0.6,-0.01
-32.507242,116.9632833,300,3.900000095,105217.196,152907,11.7,1.52,7.5,1.44,12.91,33,4.9,3.4,-88,61,1025,12.8,-7.9,42.8,152907,-0.3,0.58,-0.5,-0.02
-32.5072855,116.9632706,301,3.900000095,105218.208,152908,10.1,1.51,6.9,1.48,12.91,33,6.3,5.3,-93,78,839,12.7,-8.9,42.7,152908,-0.3,0.55,-0.5,-0.02
-32.507327,116.9632453,301,3.900000095,105219.187,152909,11,1.55,8.2,1.52,12.91,33,5,4.4,-88,78,1007,12.8,-7.1,42.8,152909,-0.4,0.67,-0.5,-0.01
-32.5073669,116.9632328,301,3.900000095,105220.207,152910,9.1,1.63,5.6,1.56,12.91,33,4.6,4.7,-82,82,1013,12.8,-7.2,42.8,152910,-2.5,0.74,-0.7,-0.02
-32.5074092,116.9632123,300,3.900000095,105221.191,152911,7,1.75,4.6,1.44,12.91,33,3.3,3.6,-60,65,1047,13,-7.7,42.7,152911,-3.6,0.74,-0.6,-0.03
-32.5074457,116.9632015,301,3.900000095,105222.183,152912,8.7,1.69,5.1,1.54,12.91,33,4.5,3.3,-71,52,907,13,-7.9,42.8,152912,-2.5,0.73,-0.7,-0.02
-32.5074844,116.9631862,301,3.900000095,105223.211,152913,10.8,1.79,5.7,1.44,12.91,33,5.9,4.7,-100,79,962,12.6,-7.7,43,152913,-1.3,0.74,-0.7,-0.03
-32.5075207,116.963166,301,3.900000095,105224.191,152914,10.3,1.99,5.6,1.49,12.91,33,4.4,3.1,-80,56,1047,13.1,-8,42.8,152914,-2.2,0.92,-0.8,-0.04
-32.5075425,116.9631556,302,3.747999907,105225.186,152915,9.8,2.27,6,1.44,12.91,33,3.8,2.5,-68,45,1028,12.8,-8.6,42.8,152915,-2.5,0.94,-0.6,-0.06
-32.5075628,116.9631459,301,3.361000061,105226.208,152916,11,2.32,8,1.39,12.91,33,5.4,4.7,-88,77,940,12.9,-7.4,42.9,152916,-0.2,0.85,-0.3,-0.07
-32.5075901,116.9631343,300,3.464999914,105227.183,152917,11.5,2.23,7.2,1.7,12.91,33,2.7,3.3,-46,54,963,13.3,-8.2,42.7,152917,-1.7,1.15,-0.5,-0.04
-32.5076194,116.9631231,301,3.352999926,105228.177,152918,10.1,2.25,6.6,1.68,12.91,33,5.6,3.9,-102,70,1045,13.1,-7.6,42.9,152918,-3.1,1.12,-0.5,-0.05
-32.507647,116.9631132,302,3.15899992,105229.207,152919,10,2.42,7.1,1.43,12.91,33,2.9,2.1,-52,37,1046,12.5,-9,43,152919,-1.7,1.06,-0.4,-0.08
-32.5076764,116.9631026,302,3.173000097,105230.205,152920,12.6,3.21,9.7,1.79,12.91,33,4.7,2.5,-85,45,1043,12.5,-9.2,43,152920,-0.2,1.55,-0.2,-0.1
-32.5077049,116.9630906,302,3.154000044,105231.205,152921,13.4,2.58,11.1,1.4,12.91,33,4.3,-0.4,-73,-7,980,11.8,-10.4,43,152921,-0.7,1.23,0.1,-0.1
-32.5077335,116.9630756,302,3.289000034,105232.177,152922,14.3,3.39,11.2,1.31,12.91,33,5.5,2.4,-98,43,1029,10.9,-10.2,43.3,152922,1.6,1,0,-0.16
-32.507755,116.9630584,302,3.161000013,105233.197,152923,12.7,2.27,10.9,1.46,12.91,33,6.1,-1.3,-110,-24,1032,8.6,-12.7,43.4,152923,1.4,0.89,0.1,-0.07
-32.5077719,116.9630343,302,3.230999947,105234.206,152924,12.2,2.44,9.8,1.22,12.91,33,6.2,-1.4,-112,-24,1034,6.4,-15,43.5,152924,2,0.97,0,-0.08
-32.5077804,116.9630064,302,3.180000067,105235.208,152925,12.8,2.55,8.7,0.97,12.91,33,3.9,1.2,-68,20,1015,1.8,-15.7,44,152925,1.1,1.06,-0.2,-0.09
-32.5077799,116.9629763,302,3.188999891,105236.191,152926,16,2.7,11,0.61,12.91,33,5.3,2.9,-95,51,1035,-4.2,-15.8,44.4,152926,1.5,1.25,-0.1,-0.1
-32.5077702,116.9629478,303,3.207999945,105237.219,152927,19,2.22,12.9,-0.3,12.91,33,5.3,0.7,-94,12,1026,-10.8,-15.1,44.1,152927,3.5,0.81,0.1,-0.15
-32.5077515,116.9629196,303,3.382999897,105238.199,152928,19.2,2.03,13.1,-1.77,12.9,33,2,4.4,-36,81,1044,-15,-12.6,44.1,152928,3.3,0.56,0.3,-0.22
-32.5077316,116.9629011,304,3.178999901,105239.185,152929,18.4,1.74,12.7,-2.28,12.9,33,0.7,5.8,-11,96,941,-17.4,-9.2,43.9,152929,4.1,0.61,0.3,-0.21
-32.5077098,116.9628877,305,3.072000027,105240.206,152930,19.4,2.23,13.8,-3.59,12.91,33,-0.6,7.6,11,137,1035,-18.1,-7.1,43.9,152930,3.7,0.24,0.3,-0.32
-32.5076853,116.962877,304,3.061000109,105241.188,152931,21.4,2.31,14,-2.55,12.91,33,-0.3,5.9,5,108,1042,-19.1,-6.4,43.5,152931,2.8,0.62,0.3,-0.26
-32.507657,116.962869,305,3.125,105242.191,152932,21.4,2.34,13.9,-2.14,12.91,33,0.5,6.2,-7,86,790,-20.1,-4.6,43.1,152932,6.2,0.39,0.2,-0.26
-32.507627,116.9628663,305,3.170000076,105243.216,152933,18.9,2.74,12.7,-0.9,12.91,33,-0.8,2.3,14,42,1045,-20,-2.5,42.9,152933,3.2,0.94,0.2,-0.21
-32.507598,116.9628718,305,3.176000118,105244.189,152934,16.9,2.85,11.7,-1.04,12.91,33,-2.7,3.1,48,56,1040,-18.5,2.9,42.4,152934,2.4,0.87,0.1,-0.23
-32.5075725,116.9628848,305,3.092999935,105245.177,152935,15,4.26,10.7,-1.08,12.91,33,-3.4,4.8,62,88,1044,-16,8.8,41.3,152935,0.5,0.84,0,-0.34
-32.5075458,116.9629057,304,3.176000118,105246.196,152936,15.7,4.54,11.2,0.71,12.91,33,-2.1,5,39,91,1045,-14,10.9,40.8,152936,0.3,1.44,0,-0.26
